WorkerId,Input.wordnet_id,Input.class_index,Input.feature_index,Input.feature_rank,Answer.main,Answer.confidence,Answer.reasons
52,n07920052,967,419,2,background,4.0,focus is on cup and plate in the background of espresso
136,n07920052,967,419,2,separate_object,3.0,focus is on cup that are not a part of espresso or its background
107,n07920052,967,1494,3,main_object,4.0,Focus is on some part of the main object.
52,n07920052,967,1494,3,main_object,4.0,focus is on cup in the background of espresso
79,n07920052,967,1494,3,main_object,3.0,focus is on cup that holds expresso
234,n07920052,967,1494,3,main_object,4.0,The main object is espresso whose some part got focus.
63,n07920052,967,1494,3,main_object,5.0,focus is on the part of espresso
52,n07920052,967,79,4,main_object,4.0,focus on the top of espresso
22,n07920052,967,79,4,main_object,5.0,focus is on part of the espresso
121,n07920052,967,79,4,main_object,5.0,focus is on the design of the espresso
188,n07920052,967,79,4,main_object,5.0,Focus is on design made by Cream which a part of espresso
27,n07920052,967,79,4,main_object,5.0,All the images are mainly focused on main object's body parts.
27,n07920052,967,1837,5,separate_object,5.0,Most of the images are mainly focused on other objects like cup.
52,n07920052,967,1837,5,main_object,4.0,focus is on handle of espresso
142,n07920052,967,1837,5,separate_object,5.0,"Focus is on the handle part of the cup, but not on the main object which is espresso."
234,n07920052,967,1837,5,main_object,4.0,The main object is espresso whose some part got focus.
213,n07920052,967,1837,5,separate_object,4.0,Focus is on the handle of the espresso cup.
125,n07930864,968,98,1,main_object,5.0,The red region in the Highlighted visual attributes focuses on the part of the cup that is the main object.
233,n07930864,968,98,1,main_object,3.0,Focus on glass
252,n07930864,968,98,1,main_object,4.0,Q1 response based on images 1-5.
262,n07930864,968,98,1,main_object,4.0,"In one of the picture , the red zone focus on the portion of the cup as well as the drink in cup(may be tea/coffee). but in all the image, the focus is on the portion of cup. so i am choosing Focus is on some part of the main object. at the same time i am not completely confident, since in one of the image, the focus also fall in drink(tea). so chose fairly confident"
185,n07930864,968,98,1,main_object,5.0,Coffee cup is focused here.
80,n07930864,968,1837,2,background,3.0,Its much better
6,n07930864,968,1837,2,background,4.0,Focus is on the area enclosed by the handle of the mug.
185,n07930864,968,1837,2,main_object,5.0,Red focus is on the handles of the main object cup.
125,n07930864,968,1837,2,background,4.0,The red region in the Highlighted visual attributes focuses on the background of the cup.
214,n07930864,968,1837,2,main_object,5.0,The red is focusing on the handle of the cup.
6,n07930864,968,156,3,main_object,4.0,Focus is on part of the cup.
185,n07930864,968,156,3,main_object,4.0,Cup are focused here in red colour.
252,n07930864,968,156,3,separate_object,4.0,Image 3 is not that of a cup.
192,n07930864,968,156,3,main_object,4.0,Focus is on the tea cup
233,n07930864,968,156,3,main_object,3.0,Focus on glass
51,n07930864,968,1020,4,main_object,5.0,the focus of this is on the cup which is the main object
235,n07930864,968,1020,4,main_object,5.0,"There are no red regions overlapping with the background, or another object, in all five images. All 5 images have red regions focusing on the main object (cup), mainly the lid of said object."
106,n07930864,968,1020,4,main_object,4.0,From the heatmaps of the product it is clear that the intensity of red color is high on some part of the main object.
252,n07930864,968,1020,4,main_object,4.0,Focus is on features of the object.
172,n07930864,968,1020,4,main_object,4.0,All of the cups in the picture have red regions on them.
233,n07930864,968,633,5,main_object,2.0,Focus on the glass
159,n07930864,968,633,5,separate_object,3.0,I know
22,n07930864,968,633,5,main_object,5.0,handle part of cup is their focus
185,n07930864,968,633,5,main_object,5.0,Handles of the cups are highlighted in the picture.
6,n07930864,968,633,5,background,4.0,Focus is on the space enclosed by the mug handle.
233,n07932039,969,776,1,main_object,2.0,Focus is on the food
52,n07932039,969,776,1,main_object,4.0,focus is on top of eggnog
152,n07932039,969,776,1,main_object,2.0,the focus is on the top area of the eggnog
234,n07932039,969,776,1,main_object,4.0,The main object is eggnog whose some part got focus.
79,n07932039,969,776,1,main_object,4.0,focus is on nutmeg on top of eggnog
27,n07932039,969,1663,2,main_object,5.0,All the images are mainly focused on main object's body parts.
233,n07932039,969,1663,2,main_object,2.0,Focus is on the glass
63,n07932039,969,1663,2,main_object,5.0,focus is on whole of eggnog
52,n07932039,969,1663,2,background,4.0,focus is on glass in the background of eggnog
152,n07932039,969,1663,2,main_object,4.0,focus is on the eggnog liquid itself
142,n07932039,969,604,3,main_object,5.0,Focus is on the frothy upper layer of the eggnog.
52,n07932039,969,604,3,main_object,4.0,focus is on top of eggnog
27,n07932039,969,604,3,main_object,5.0,All the images are mainly focused on main object's body parts.
152,n07932039,969,604,3,main_object,2.0,focus is on the upper part of the eggnog liquid
234,n07932039,969,604,3,main_object,4.0,The main object is eggnog whose some part got focus.
233,n07932039,969,1357,4,main_object,3.0,Focus is on the glass
52,n07932039,969,1357,4,background,4.0,focus is on glass in the background eggnog
142,n07932039,969,1357,4,main_object,5.0,Focus is on the froth of the eggnog.
152,n07932039,969,1357,4,separate_object,3.0,the focus is on the upper sides of the glass that contains the eggnog
27,n07932039,969,1357,4,separate_object,5.0,Most of the images are mainly focused on other objects like glass.
79,n07932039,969,1105,5,main_object,4.0,focus is on nutmeg on eggnog
142,n07932039,969,1105,5,main_object,5.0,Focus is on the upper frothy layer of the eggnog.
63,n07932039,969,1105,5,main_object,5.0,focus is on upper part of eggnog
52,n07932039,969,1105,5,main_object,4.0,focus is on top of eggnog
234,n07932039,969,1105,5,main_object,4.0,The main object is eggnog whose some part got focus.
234,n09193705,970,1545,1,main_object,4.0,The main obect is Alp whose some part got focus.
52,n09193705,970,1545,1,main_object,5.0,Focus is on some part of the main object alp.
138,n09193705,970,1545,1,main_object,5.0,focus on mountains which is a part of alps
63,n09193705,970,1545,1,main_object,5.0,focus is on large area  alp
121,n09193705,970,1545,1,main_object,5.0,Focus is on the structure of alp
229,n09193705,970,389,2,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on alp.
22,n09193705,970,389,2,main_object,3.0,focus is on part of the alp
63,n09193705,970,389,2,main_object,5.0,focus is on the large area of alp
121,n09193705,970,389,2,main_object,5.0,Focus is on the structure of alp
52,n09193705,970,389,2,main_object,5.0,Focus is on some part of the alp.
229,n09193705,970,1239,3,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on alp.
138,n09193705,970,1239,3,main_object,5.0,focus is on mountain which is part of the alps
121,n09193705,970,1239,3,main_object,5.0,Focus is on the structure of alp
63,n09193705,970,1239,3,main_object,5.0,focus is on large area of alp
52,n09193705,970,1239,3,main_object,5.0,Focus is on some part of the alp.
213,n09193705,970,101,4,main_object,5.0,Focus is on top of alp.
138,n09193705,970,101,4,main_object,5.0,focus is on mountain peaks which is a part of alps
88,n09193705,970,101,4,background,3.0,Focus is on sky which is in the background of alp
79,n09193705,970,101,4,background,3.0,sky is in background of an alp
82,n09193705,970,101,4,background,4.0,Focus is on the sky in the background fo the alp.
229,n09193705,970,417,5,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on alp.
138,n09193705,970,417,5,main_object,3.0,"focus of some images is mountains which is part of alps, others focus on cable cars"
63,n09193705,970,417,5,main_object,5.0,focus is on the some areas which id part of alp
121,n09193705,970,417,5,main_object,5.0,Focus is on the structure of alp
234,n09193705,970,417,5,main_object,4.0,The main obect is Alp whose some part got focus.
234,n09229709,971,1551,1,main_object,4.0,The main object is bubble whose some part got focus.
52,n09229709,971,1551,1,main_object,4.0,focus is on top of bubble
213,n09229709,971,1551,1,main_object,5.0,Focus is on the top of the bubble.
27,n09229709,971,1551,1,main_object,5.0,All the images are mainly focused on main object's body parts.
82,n09229709,971,1551,1,background,4.0,Focus is on the scene behind the bubble.
234,n09229709,971,1881,2,main_object,4.0,The main object is bubble whose some part got focus.
82,n09229709,971,1881,2,background,4.0,Focus is on the background of the bubble.
121,n09229709,971,1881,2,main_object,5.0,Focus is on body of bubble
63,n09229709,971,1881,2,main_object,5.0,focus is on bubble
27,n09229709,971,1881,2,main_object,5.0,Most of the images are mainly focused on main object's body parts.
234,n09229709,971,1806,3,main_object,4.0,The main object is bubble whose some part got focus.
27,n09229709,971,1806,3,main_object,5.0,Most of the images are mainly focused on main object's body parts.
233,n09229709,971,1806,3,main_object,2.0,focus is on the bubbles
185,n09229709,971,1806,3,main_object,4.0,Red focus is on bubbles.
52,n09229709,971,1806,3,main_object,4.0,focus is on top of bubble
51,n09229709,971,1025,4,main_object,5.0,The focus is on the oily part of the bubble
121,n09229709,971,1025,4,main_object,5.0,Focus is on body of  bubble
52,n09229709,971,1025,4,main_object,4.0,focus is on top of bubble
63,n09229709,971,1025,4,main_object,3.0,focus is on bubble
82,n09229709,971,1025,4,main_object,4.0,Focus is on the empty space inside the bubble.
63,n09229709,971,1357,5,main_object,5.0,focus is on bubble
27,n09229709,971,1357,5,main_object,5.0,All the images are mainly focused on main object's body parts.
107,n09229709,971,1357,5,main_object,5.0,Focus is on the bubble.
82,n09229709,971,1357,5,background,4.0,Focus is on the empty space in the background of the bubble.
185,n09229709,971,1357,5,main_object,3.0,Red focus is on bubbles.
107,n09246464,972,199,1,main_object,4.0,Focus is on some part of the main object
184,n09246464,972,199,1,main_object,4.0,focus is on the high face of the rock
63,n09246464,972,199,1,main_object,5.0,focus is on some part of cliff
234,n09246464,972,199,1,main_object,3.0,The main object is cliff whose some part got focus.
55,n09246464,972,199,1,background,3.0,Yes. It is a great deal.
82,n09246464,972,1140,2,separate_object,4.0,"Focus is on the water below the cliff , not on the cliff."
229,n09246464,972,1140,2,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on cliff.
65,n09246464,972,1140,2,separate_object,1.0,i think focus is more on general coastline/water attributes
27,n09246464,972,1140,2,separate_object,5.0,"Most of the images are mainly focused on other objects like water, flat surface."
184,n09246464,972,1140,2,separate_object,3.0,focus is on the coast in front of the rock
107,n09246464,972,421,3,separate_object,4.0,Focus is on some other object
82,n09246464,972,421,3,separate_object,4.0,Focus is on the water of the ocean not on the cliff.
52,n09246464,972,421,3,background,5.0,Focus is on the background of the drop.
27,n09246464,972,421,3,background,5.0,Most of the images are mainly focused on background water.
88,n09246464,972,421,3,background,4.0,Focus is on sea which is in the background of cliff
234,n09246464,972,1960,4,main_object,4.0,The main object is cliff whose some part got focus.
67,n09246464,972,1960,4,main_object,5.0,Focus is on the edge of the cliff.
136,n09246464,972,1960,4,main_object,4.0,focus is on structure of cliff
142,n09246464,972,1960,4,main_object,5.0,"Focus is on the edges of the cliff, which is the main object."
107,n09246464,972,1960,4,main_object,4.0,"Focus is on some part of the main object cliff, drop, drop-off"
107,n09246464,972,1267,5,main_object,4.0,Focus is on some part of the main object
142,n09246464,972,1267,5,main_object,5.0,Focus is on the slope of the cliff.
27,n09246464,972,1267,5,main_object,5.0,All the images are mainly focused on main object's body parts.
82,n09246464,972,1267,5,main_object,4.0,Focus is on the surface stones of the cliff.
52,n09246464,972,1267,5,main_object,5.0,"Focus is on some part of the  cliff, drop, drop-off"
107,n09256479,973,981,1,main_object,4.0,Focus is on some part of the main object coral reef fully focus
79,n09256479,973,981,1,main_object,3.0,focus is on tentacles of a coral reef
82,n09256479,973,981,1,main_object,3.0,Focus is on the coral reef.
185,n09256479,973,981,1,main_object,3.0,Red focus is on coral reef.
121,n09256479,973,981,1,main_object,5.0,Focus is on the body of coral reef
140,n09256479,973,1753,2,main_object,5.0,focus is on the coral reef
52,n09256479,973,1753,2,background,4.0,focus is on water in the background of coral reef
184,n09256479,973,1753,2,main_object,3.0,focus is on the center of the coral reef.
82,n09256479,973,1753,2,separate_object,4.0,Focus is on the stones in the background of the coral reef.
